Date and Time,Seconds     ,Temperature (C)                         ,Pressure (mmHg)                         ,
8/21/2016 1:30:00 PM  , 26785800.000,                                  15.126,                                 723.013,
8/21/2016 2:00:00 PM  , 26787600.000,                                  15.177,                                 723.106,
8/21/2016 2:30:00 PM  , 26789400.000,                                  15.228,                                 722.997,
8/21/2016 3:00:00 PM  , 26791200.000,                                  15.279,                                 722.929,
8/21/2016 3:30:00 PM  , 26793000.000,                                  15.330,                                 722.901,
8/21/2016 4:00:00 PM  , 26794800.000,                                  15.279,                                 722.727,
8/21/2016 4:30:00 PM  , 26796600.000,                                  15.381,                                 722.752,
8/21/2016 5:00:00 PM  , 26798400.000,                                  15.432,                                 722.442,
8/21/2016 5:30:00 PM  , 26800200.000,                                  15.432,                                 722.684,
8/21/2016 6:00:00 PM  , 26802000.000,                                  15.482,                                 722.697,
8/21/2016 6:30:00 PM  , 26803800.000,                                  15.533,                                 722.669,
8/21/2016 7:00:00 PM  , 26805600.000,                                  15.533,                                 722.588,
8/21/2016 7:30:00 PM  , 26807400.000,                                  15.533,                                 722.669,
8/21/2016 8:00:00 PM  , 26809200.000,                                  15.533,                                 722.669,
8/21/2016 8:30:00 PM  , 26811000.000,                                  15.533,                                 722.790,
