----------------------------------------------
PZ-CW TotHead [m]: 
    2016/06/07 23:00:00 430.436250 
    2016/06/07 23:15:00 430.442000 
    2016/06/07 23:30:00 430.445250 
    2016/06/07 23:45:00 430.450750 
    2016/06/08 00:00:00 430.456000 
    2016/06/08 00:15:00 430.456000 
    2016/06/08 00:30:00 430.456000 
    2016/06/08 00:45:00 430.456000 
    2016/06/08 01:00:00 430.457750 
    2016/06/08 01:15:00 430.461500 
    2016/06/08 01:30:00 430.464750 
    2016/06/08 01:45:00 430.461500 
    2016/06/08 02:00:00 430.463000 
    2016/06/08 02:15:00 430.461250 
    2016/06/08 02:30:00 430.463250 
    2016/06/08 02:45:00 430.468500 
    2016/06/08 03:00:00 430.468500 
    2016/06/08 03:15:00 430.470250 
    2016/06/08 03:30:00 430.468750 
    2016/06/08 03:45:00 430.468500 
    2016/06/08 04:00:00 430.466500 
    2016/06/08 04:15:00 430.468250 
    2016/06/08 04:30:00 430.467000 
    2016/06/08 04:45:00 430.472000 
    2016/06/08 05:00:00 430.468250 
    2016/06/08 05:15:00 430.468500 
    2016/06/08 05:30:00 430.466750 
    2016/06/08 05:45:00 430.465000 
    2016/06/08 06:00:00 430.463000 
    2016/06/08 06:15:00 430.456250 
    2016/06/08 06:30:00 430.459750 
    2016/06/08 06:45:00 430.456250 
    2016/06/08 07:00:00 430.449000 
    2016/06/08 07:15:00 430.445750 
    2016/06/08 07:30:00 430.442250 
    2016/06/08 07:45:00 430.442250 
    2016/06/08 08:00:00 430.443750 
    2016/06/08 08:15:00 430.442000 
    2016/06/08 08:30:00 430.440250 
    2016/06/08 08:45:00 430.443750 
    2016/06/08 09:00:00 430.437000 
    2016/06/08 09:15:00 430.431250 
    2016/06/08 09:30:00 430.431000 
    2016/06/08 09:45:00 430.429500 
    2016/06/08 10:00:00 430.427750 
    2016/06/08 10:15:00 430.427750 
    2016/06/08 10:30:00 430.422250 
    2016/06/08 10:45:00 430.425500 
    2016/06/08 11:00:00 430.422250 
    2016/06/08 11:15:00 430.418750 
    2016/06/08 11:30:00 430.420500 
    2016/06/08 11:45:00 430.418750 
    2016/06/08 12:00:00 430.413250 
    2016/06/08 12:15:00 430.415000 
    2016/06/08 12:30:00 430.410000 
    2016/06/08 12:45:00 430.408000 
    2016/06/08 13:00:00 430.404500 
    2016/06/08 13:15:00 430.406000 
    2016/06/08 13:30:00 430.400750 
    2016/06/08 13:45:00 430.397250 
    2016/06/08 14:00:00 430.393500 
    2016/06/08 14:15:00 430.390000 
    2016/06/08 14:30:00 430.390250 
    2016/06/08 14:45:00 430.386500 
    2016/06/08 15:00:00 430.384500 
    2016/06/08 15:15:00 430.384500 
    2016/06/08 15:30:00 430.381250 
    2016/06/08 15:45:00 430.377750 
    2016/06/08 16:00:00 430.374250 
    2016/06/08 16:15:00 430.375750 
    2016/06/08 16:30:00 430.374000 
    2016/06/08 16:45:00 430.372250 
    2016/06/08 17:00:00 430.370500 
    2016/06/08 17:15:00 430.368750 
    2016/06/08 17:30:00 430.367000 
    2016/06/08 17:45:00 430.363500 
    2016/06/08 18:00:00 430.366750 
    2016/06/08 18:15:00 430.361500 
    2016/06/08 18:30:00 430.363250 
    2016/06/08 18:45:00 430.365000 
    2016/06/08 19:00:00 430.368500 
    2016/06/08 19:15:00 430.365000 
    2016/06/08 19:30:00 430.368500 
    2016/06/08 19:45:00 430.370250 
    2016/06/08 20:00:00 430.372000 
    2016/06/08 20:15:00 430.372000 
    2016/06/08 20:30:00 430.373750 
    2016/06/08 20:45:00 430.373750 
    2016/06/08 21:00:00 430.373750 
    2016/06/08 21:15:00 430.377250 
    2016/06/08 21:30:00 430.377750 
    2016/06/08 21:45:00 430.382750 
    2016/06/08 22:00:00 430.384750 
    2016/06/08 22:15:00 430.384750 
    2016/06/08 22:30:00 430.384750 
    2016/06/08 22:45:00 430.388250 
    2016/06/08 23:00:00 430.390250 
    2016/06/08 23:15:00 430.388250 
    2016/06/08 23:30:00 430.390000 
    2016/06/08 23:45:00 430.395250 
    2016/06/09 00:00:00 430.395250 
    2016/06/09 00:15:00 430.397000 
    2016/06/09 00:30:00 430.397000 
    2016/06/09 00:45:00 430.395250 
    2016/06/09 01:00:00 430.400500 
    2016/06/09 01:15:00 430.409250 
    2016/06/09 01:30:00 430.410750 
    2016/06/09 01:45:00 430.409000 
    2016/06/09 02:00:00 430.411000 
    2016/06/09 02:15:00 430.411000 
    2016/06/09 02:30:00 430.412750 
    2016/06/09 02:45:00 430.412500 
    2016/06/09 03:00:00 430.414250 
    2016/06/09 03:15:00 430.414250 
    2016/06/09 03:30:00 430.417750 
    2016/06/09 03:45:00 430.419500 
    2016/06/09 04:00:00 430.421250 
    2016/06/09 04:15:00 430.417750 
    2016/06/09 04:30:00 430.417750 
    2016/06/09 04:45:00 430.415750 
    2016/06/09 05:00:00 430.419250 
    2016/06/09 05:15:00 430.417750 
    2016/06/09 05:30:00 430.417500 
    2016/06/09 05:45:00 430.414250 
    2016/06/09 06:00:00 430.416000 
    2016/06/09 06:15:00 430.416000 
    2016/06/09 06:30:00 430.414000 
    2016/06/09 06:45:00 430.414250 
    2016/06/09 07:00:00 430.408750 
    2016/06/09 07:15:00 430.407000 
    2016/06/09 07:30:00 430.408500 
    2016/06/09 07:45:00 430.405000 
    2016/06/09 08:00:00 430.405000 
    2016/06/09 08:15:00 430.405250 
    2016/06/09 08:30:00 430.406750 
    2016/06/09 08:45:00 430.406750 
    2016/06/09 09:00:00 430.408500 
    2016/06/09 09:15:00 430.406750 
    2016/06/09 09:30:00 430.406750 
    2016/06/09 09:45:00 430.405000 
    2016/06/09 10:00:00 430.403000 
    2016/06/09 10:15:00 430.402750 
    2016/06/09 10:30:00 430.399000 
    2016/06/09 10:45:00 430.402500 
    2016/06/09 11:00:00 430.404750 
    2016/06/09 11:15:00 430.403000 
    2016/06/09 11:30:00 430.401500 
    2016/06/09 11:45:00 430.399500 
    2016/06/09 12:00:00 430.401250 
    2016/06/09 12:15:00 430.403250 
    2016/06/09 12:30:00 430.403000 
    2016/06/09 12:45:00 430.404750 
    2016/06/09 13:00:00 430.399750 
    2016/06/09 13:15:00 430.401250 
    2016/06/09 13:30:00 430.399750 
    2016/06/09 13:45:00 430.399000 
    2016/06/09 14:00:00 430.392500 
    2016/06/09 14:15:00 430.395500 
    2016/06/09 14:30:00 430.390500 
    2016/06/09 14:45:00 430.392250 
    2016/06/09 15:00:00 430.392000 
    2016/06/09 15:15:00 430.393750 
    2016/06/09 15:30:00 430.388750 
    2016/06/09 15:45:00 430.388500 
    2016/06/09 16:00:00 430.383500 
    2016/06/09 16:15:00 430.383250 
    2016/06/09 16:30:00 430.381750 
    2016/06/09 16:45:00 430.378250 
    2016/06/09 17:00:00 430.379750 
    2016/06/09 17:15:00 430.376250 
    2016/06/09 17:30:00 430.372750 
    2016/06/09 17:45:00 430.369250 
    2016/06/09 18:00:00 430.369250 
    2016/06/09 18:15:00 430.369250 
    2016/06/09 18:30:00 430.371000 
    2016/06/09 18:45:00 430.371250 
    2016/06/09 19:00:00 430.372750 
    2016/06/09 19:15:00 430.373000 
    2016/06/09 19:30:00 430.371250 
    2016/06/09 19:45:00 430.373250 
    2016/06/09 20:00:00 430.372750 
    2016/06/09 20:15:00 430.371000 
    2016/06/09 20:30:00 430.367250 
    2016/06/09 20:45:00 430.371000 
    2016/06/09 21:00:00 430.371250 
    2016/06/09 21:15:00 430.369750 
    2016/06/09 21:30:00 430.374500 
    2016/06/09 21:45:00 430.378250 
    2016/06/09 22:00:00 430.376750 
    2016/06/09 22:15:00 430.378500 
    2016/06/09 22:30:00 430.378500 
    2016/06/09 22:45:00 430.378750 
    2016/06/09 23:00:00 430.378500 
    2016/06/09 23:15:00 430.380250 
    2016/06/09 23:30:00 430.382000 
    2016/06/09 23:45:00 430.382000 
    2016/06/10 00:00:00 430.376500 
    2016/06/10 00:15:00 430.373000 
    2016/06/10 00:30:00 430.371000 
    2016/06/10 00:45:00 430.365750 
    2016/06/10 01:00:00 430.365500 
    2016/06/10 01:15:00 430.367500 
    2016/06/10 01:30:00 430.374250 
    2016/06/10 01:45:00 430.376000 
    2016/06/10 02:00:00 430.376000 
    2016/06/10 02:15:00 430.379500 
    2016/06/10 02:30:00 430.383250 
    2016/06/10 02:45:00 430.384750 
    2016/06/10 03:00:00 430.383000 
    2016/06/10 03:15:00 430.381250 
    2016/06/10 03:30:00 430.377250 
    2016/06/10 03:45:00 430.379500 
    2016/06/10 04:00:00 430.375750 
    2016/06/10 04:15:00 430.373750 
    2016/06/10 04:30:00 430.368500 
    2016/06/10 04:45:00 430.372000 
    2016/06/10 05:00:00 430.368250 
    2016/06/10 05:15:00 430.370250 
    2016/06/10 05:30:00 430.366750 
    2016/06/10 05:45:00 430.368500 
    2016/06/10 06:00:00 430.368250 
    2016/06/10 06:15:00 430.368000 
    2016/06/10 06:30:00 430.366250 
    2016/06/10 06:45:00 430.359000 
    2016/06/10 07:00:00 430.355500 
    2016/06/10 07:15:00 430.353750 
    2016/06/10 07:30:00 430.347000 
    2016/06/10 07:45:00 430.350000 
    2016/06/10 08:00:00 430.348250 
    2016/06/10 08:15:00 430.352000 
    2016/06/10 08:30:00 430.355500 
    2016/06/10 08:45:00 430.359000 
    2016/06/10 09:00:00 430.355000 
    2016/06/10 09:15:00 430.356750 
    2016/06/10 09:30:00 430.355500 
    2016/06/10 09:45:00 430.358500 
    2016/06/10 10:00:00 430.359000 
    2016/06/10 10:15:00 430.358250 
    2016/06/10 10:30:00 430.354500 
    2016/06/10 10:45:00 430.356500 
    2016/06/10 11:00:00 430.347250 
    2016/06/10 11:15:00 430.342000 
    2016/06/10 11:30:00 430.336750 
    2016/06/10 11:45:00 430.334750 
    2016/06/10 12:00:00 430.329500 
    2016/06/10 12:15:00 430.329750 
    2016/06/10 12:30:00 430.322250 
    2016/06/10 12:45:00 430.325500 
    2016/06/10 13:00:00 430.329250 
    2016/06/10 13:15:00 430.351000 
    2016/06/10 13:30:00 430.352500 
    2016/06/10 13:45:00 430.350750 
    2016/06/10 14:00:00 430.345500 
    2016/06/10 14:15:00 430.347000 
    2016/06/10 14:30:00 430.351000 
    2016/06/10 14:45:00 430.345250 
    2016/06/10 15:00:00 430.347250 
    2016/06/10 15:15:00 430.340000 
    2016/06/10 15:30:00 430.342000 
    2016/06/10 15:45:00 430.342000 
    2016/06/10 16:00:00 430.343750 
    2016/06/10 16:15:00 430.340500 
    2016/06/10 16:30:00 430.336750 
    2016/06/10 16:45:00 430.339750 
    2016/06/10 17:00:00 430.339750 
    2016/06/10 17:15:00 430.332750 
    2016/06/10 17:30:00 430.329500 
    2016/06/10 17:45:00 430.326000 
    2016/06/10 18:00:00 430.325250 
    2016/06/10 18:15:00 430.331000 
    2016/06/10 18:30:00 430.339500 
    2016/06/10 18:45:00 430.342250 
    2016/06/10 19:00:00 430.346000 
    2016/06/10 19:15:00 430.348000 
    2016/06/10 19:30:00 430.354750 
    2016/06/10 19:45:00 430.360250 
    2016/06/10 20:00:00 430.363500 
    2016/06/10 20:15:00 430.365500 
    2016/06/10 20:30:00 430.365500 
    2016/06/10 20:45:00 430.365500 
    2016/06/10 21:00:00 430.369000 
    2016/06/10 21:15:00 430.377750 
    2016/06/10 21:30:00 430.381500 
    2016/06/10 21:45:00 430.386750 
    2016/06/10 22:00:00 430.392250 
    2016/06/10 22:15:00 430.387000 
    2016/06/10 22:30:00 430.367250 
    2016/06/10 22:45:00 430.379500 
    2016/06/10 23:00:00 430.388250 
    2016/06/10 23:15:00 430.390000 
    2016/06/10 23:30:00 430.388250 
    2016/06/10 23:45:00 430.386750 
    2016/06/11 00:00:00 430.390250 
    2016/06/11 00:15:00 430.386750 
    2016/06/11 00:30:00 430.387250 
    2016/06/11 00:45:00 430.383500 
    2016/06/11 01:00:00 430.382250 
    2016/06/11 01:15:00 430.384000 
    2016/06/11 01:30:00 430.387250 
    2016/06/11 01:45:00 430.392250 
    2016/06/11 02:00:00 430.391000 
    2016/06/11 02:15:00 430.392500 
    2016/06/11 02:30:00 430.397250 
    2016/06/11 02:45:00 430.401000 
    2016/06/11 03:00:00 430.402750 
    2016/06/11 03:15:00 430.405250 
    2016/06/11 03:30:00 430.403250 
    2016/06/11 03:45:00 430.397500 
    2016/06/11 04:00:00 430.392750 
    2016/06/11 04:15:00 430.389000 
    2016/06/11 04:30:00 430.391000 
    2016/06/11 04:45:00 430.389250 
    2016/06/11 05:00:00 430.390750 
    2016/06/11 05:15:00 430.392500 
    2016/06/11 05:30:00 430.394500 
    2016/06/11 05:45:00 430.403250 
    2016/06/11 06:00:00 430.407000 
    2016/06/11 06:15:00 430.410250 
    2016/06/11 06:30:00 430.412250 
    2016/06/11 06:45:00 430.412250 
    2016/06/11 07:00:00 430.410250 
    2016/06/11 07:15:00 430.411000 
    2016/06/11 07:30:00 430.414000 
    2016/06/11 07:45:00 430.418000 
    2016/06/11 08:00:00 430.417750 
    2016/06/11 08:15:00 430.419750 
    2016/06/11 08:30:00 430.415500 
    2016/06/11 08:45:00 430.414250 
    2016/06/11 09:00:00 430.412250 
    2016/06/11 09:15:00 430.408750 
    2016/06/11 09:30:00 430.409000 
    2016/06/11 09:45:00 430.409000 
    2016/06/11 10:00:00 430.407000 
    2016/06/11 10:15:00 430.405250 
    2016/06/11 10:30:00 430.405250 
    2016/06/11 10:45:00 430.407000 
    2016/06/11 11:00:00 430.410750 
    2016/06/11 11:15:00 430.414250 
    2016/06/11 11:30:00 430.412500 
    2016/06/11 11:45:00 430.412750 
    2016/06/11 12:00:00 430.418000 
    2016/06/11 12:15:00 430.420000 
    2016/06/11 12:30:00 430.416500 
    2016/06/11 12:45:00 430.419750 
    2016/06/11 13:00:00 430.421750 
    2016/06/11 13:15:00 430.418000 
    2016/06/11 13:30:00 430.423250 
    2016/06/11 13:45:00 430.419750 
    2016/06/11 14:00:00 430.418250 
    2016/06/11 14:15:00 430.420000 
    2016/06/11 14:30:00 430.416750 
    2016/06/11 14:45:00 430.420250 
    2016/06/11 15:00:00 430.416750 
    2016/06/11 15:15:00 430.414750 
    2016/06/11 15:30:00 430.415000 
    2016/06/11 15:45:00 430.411500 
    2016/06/11 16:00:00 430.404750 
    2016/06/11 16:15:00 430.399500 
    2016/06/11 16:30:00 430.396250 
    2016/06/11 16:45:00 430.395750 
    2016/06/11 17:00:00 430.394250 
    2016/06/11 17:15:00 430.392500 
    2016/06/11 17:30:00 430.390750 
    2016/06/11 17:45:00 430.392750 
    2016/06/11 18:00:00 430.391000 
    2016/06/11 18:15:00 430.394500 
    2016/06/11 18:30:00 430.392750 
    2016/06/11 18:45:00 430.391000 
    2016/06/11 19:00:00 430.393000 
    2016/06/11 19:15:00 430.394500 
    2016/06/11 19:30:00 430.394750 
    2016/06/11 19:45:00 430.393250 
    2016/06/11 20:00:00 430.393250 
    2016/06/11 20:15:00 430.391500 
    2016/06/11 20:30:00 430.389750 
    2016/06/11 20:45:00 430.391500 
    2016/06/11 21:00:00 430.391500 
    2016/06/11 21:15:00 430.390250 
    2016/06/11 21:30:00 430.388250 
    2016/06/11 21:45:00 430.388250 
    2016/06/11 22:00:00 430.384750 
    2016/06/11 22:15:00 430.383000 
    2016/06/11 22:30:00 430.384750 
    2016/06/11 22:45:00 430.384750 
    2016/06/11 23:00:00 430.388750 
    2016/06/11 23:15:00 430.386500 
    2016/06/11 23:30:00 430.384500 
    2016/06/11 23:45:00 430.388000 
    2016/06/12 00:00:00 430.381250 
    2016/06/12 00:15:00 430.381500 
    2016/06/12 00:30:00 430.381500 
    2016/06/12 00:45:00 430.379750 
    2016/06/12 01:00:00 430.386750 
    2016/06/12 01:15:00 430.387000 
    2016/06/12 01:30:00 430.388500 
    2016/06/12 01:45:00 430.388500 
    2016/06/12 02:00:00 430.385000 
    2016/06/12 02:15:00 430.385000 
    2016/06/12 02:30:00 430.385000 
    2016/06/12 02:45:00 430.390250 
    2016/06/12 03:00:00 430.390250 
    2016/06/12 03:15:00 430.386750 
    2016/06/12 03:30:00 430.386750 
    2016/06/12 03:45:00 430.385000 
    2016/06/12 04:00:00 430.381500 
    2016/06/12 04:15:00 430.378000 
    2016/06/12 04:30:00 430.379750 
    2016/06/12 04:45:00 430.381250 
    2016/06/12 05:00:00 430.381500 
    2016/06/12 05:15:00 430.385250 
    2016/06/12 05:30:00 430.386250 
    2016/06/12 05:45:00 430.381250 
    2016/06/12 06:00:00 430.378000 
    2016/06/12 06:15:00 430.378000 
    2016/06/12 06:30:00 430.372750 
    2016/06/12 06:45:00 430.372750 
    2016/06/12 07:00:00 430.372750 
    2016/06/12 07:15:00 430.369250 
    2016/06/12 07:30:00 430.369000 
    2016/06/12 07:45:00 430.364000 
    2016/06/12 08:00:00 430.360250 
    2016/06/12 08:15:00 430.369250 
    2016/06/12 08:30:00 430.371000 
    2016/06/12 08:45:00 430.371250 
    2016/06/12 09:00:00 430.369250 
    2016/06/12 09:15:00 430.367750 
    2016/06/12 09:30:00 430.367750 
    2016/06/12 09:45:00 430.364250 
    2016/06/12 10:00:00 430.371250 
    2016/06/12 10:15:00 430.366250 
    2016/06/12 10:30:00 430.362250 
    2016/06/12 10:45:00 430.366000 
    2016/06/12 11:00:00 430.373500 
    2016/06/12 11:15:00 430.380500 
    2016/06/12 11:30:00 430.371250 
    2016/06/12 11:45:00 430.369500 
    2016/06/12 12:00:00 430.362750 
    2016/06/12 12:15:00 430.362500 
    2016/06/12 12:30:00 430.369500 
    2016/06/12 12:45:00 430.362250 
    2016/06/12 13:00:00 430.359000 
    2016/06/12 13:15:00 430.319000 
    2016/06/12 13:30:00 430.328000 
    2016/06/12 13:45:00 430.344000 
    2016/06/12 14:00:00 430.338750 
    2016/06/12 14:15:00 430.335500 
    2016/06/12 14:30:00 430.332000 
    2016/06/12 14:45:00 430.339000 
    2016/06/12 15:00:00 430.328250 
    2016/06/12 15:15:00 430.324500 
    2016/06/12 15:30:00 430.320750 
    2016/06/12 15:45:00 430.317250 
    2016/06/12 16:00:00 430.313500 
    2016/06/12 16:15:00 430.309500 
    2016/06/12 16:30:00 430.300500 
    2016/06/12 16:45:00 430.302250 
    2016/06/12 17:00:00 430.300250 
    2016/06/12 17:15:00 430.299000 
    2016/06/12 17:30:00 430.286750 
    2016/06/12 17:45:00 430.281500 
    2016/06/12 18:00:00 430.279750 
    2016/06/12 18:15:00 430.292500 
    2016/06/12 18:30:00 430.314250 
    2016/06/12 18:45:00 430.307000 
    2016/06/12 19:00:00 430.290750 
    2016/06/12 19:15:00 430.280000 
    2016/06/12 19:30:00 430.278000 
    2016/06/12 19:45:00 430.269000 
    2016/06/12 20:00:00 430.289000 
    2016/06/12 20:15:00 430.280250 
    2016/06/12 20:30:00 430.262250 
    2016/06/12 20:45:00 430.271000 
    2016/06/12 21:00:00 430.298000 
    2016/06/12 21:15:00 430.301750 
    2016/06/12 21:30:00 430.300000 
    2016/06/12 21:45:00 430.300000 
    2016/06/12 22:00:00 430.307250 
    2016/06/12 22:15:00 430.319750 
    2016/06/12 22:30:00 430.367250 
    2016/06/12 22:45:00 430.363500 
    2016/06/12 23:00:00 430.344500 
    2016/06/12 23:15:00 430.337250 
    2016/06/12 23:30:00 430.333750 
    2016/06/12 23:45:00 430.335250 
    2016/06/13 00:00:00 430.328250 
    2016/06/13 00:15:00 430.340500 
    2016/06/13 00:30:00 430.347750 
    2016/06/13 00:45:00 430.345750 
    2016/06/13 01:00:00 430.347750 
    2016/06/13 01:15:00 430.355000 
    2016/06/13 01:30:00 430.354750 
    2016/06/13 01:45:00 430.360000 
    2016/06/13 02:00:00 430.363500 
    2016/06/13 02:15:00 430.362000 
    2016/06/13 02:30:00 430.363750 
    2016/06/13 02:45:00 430.369000 
    2016/06/13 03:00:00 430.370500 
    2016/06/13 03:15:00 430.377750 
    2016/06/13 03:30:00 430.356750 
    2016/06/13 03:45:00 430.337000 
    2016/06/13 04:00:00 430.349750 
    2016/06/13 04:15:00 430.365500 
    2016/06/13 04:30:00 430.374250 
    2016/06/13 04:45:00 430.374250 
    2016/06/13 05:00:00 430.386500 
    2016/06/13 05:15:00 430.369000 
    2016/06/13 05:30:00 430.369000 
    2016/06/13 05:45:00 430.390250 
    2016/06/13 06:00:00 430.392250 
    2016/06/13 06:15:00 430.369250 
    2016/06/13 06:30:00 430.367500 
    2016/06/13 06:45:00 430.367250 
    2016/06/13 07:00:00 430.363750 
    2016/06/13 07:15:00 430.367250 
    2016/06/13 07:30:00 430.367250 
    2016/06/13 07:45:00 430.367250 
    2016/06/13 08:00:00 430.374250 
    2016/06/13 08:15:00 430.379750 
    2016/06/13 08:30:00 430.388500 
    2016/06/13 08:45:00 430.393500 
    2016/06/13 09:00:00 430.399000 
    2016/06/13 09:15:00 430.400500 
    2016/06/13 09:30:00 430.397250 
    2016/06/13 09:45:00 430.400750 
    2016/06/13 10:00:00 430.402500 
    2016/06/13 10:15:00 430.402500 
    2016/06/13 10:30:00 430.404250 
    2016/06/13 10:45:00 430.407750 
    2016/06/13 11:00:00 430.405750 
    2016/06/13 11:15:00 430.402250 
    2016/06/13 11:30:00 430.404000 
    2016/06/13 11:45:00 430.405750 
    2016/06/13 12:00:00 430.407500 
    2016/06/13 12:15:00 430.409250 
    2016/06/13 12:30:00 430.402250 
    2016/06/13 12:45:00 430.407500 
    2016/06/13 13:00:00 430.405500 
    2016/06/13 13:15:00 430.405750 
    2016/06/13 13:30:00 430.402000 
    2016/06/13 13:45:00 430.403750 
    2016/06/13 14:00:00 430.402250 
    2016/06/13 14:15:00 430.400250 
    2016/06/13 14:30:00 430.396750 
    2016/06/13 14:45:00 430.395000 
    2016/06/13 15:00:00 430.391500 
    2016/06/13 15:15:00 430.389750 
    2016/06/13 15:30:00 430.386250 
    2016/06/13 15:45:00 430.386250 
    2016/06/13 16:00:00 430.388000 
    2016/06/13 16:15:00 430.391500 
    2016/06/13 16:30:00 430.388000 
    2016/06/13 16:45:00 430.387750 
    2016/06/13 17:00:00 430.387750 
    2016/06/13 17:15:00 430.387750 
    2016/06/13 17:30:00 430.382500 
    2016/06/13 17:45:00 430.384250 
    2016/06/13 18:00:00 430.380750 
    2016/06/13 18:15:00 430.379000 
    2016/06/13 18:30:00 430.380750 
