----------------------------------------------
PZ-Bank TotHead [m]: 
    2016/09/09 05:15:00 429.067340 
    2016/09/09 05:30:00 429.066170 
    2016/09/09 05:45:00 429.065590 
    2016/09/09 06:00:00 429.067090 
    2016/09/09 06:15:00 429.065590 
    2016/09/09 06:30:00 429.067090 
    2016/09/09 06:45:00 429.069090 
    2016/09/09 07:00:00 429.065590 
    2016/09/09 07:15:00 429.069090 
    2016/09/09 07:30:00 429.067340 
    2016/09/09 07:45:00 429.067340 
    2016/09/09 08:00:00 429.065590 
    2016/09/09 08:15:00 429.063840 
    2016/09/09 08:30:00 429.063840 
    2016/09/09 08:45:00 429.062090 
    2016/09/09 09:00:00 429.062340 
    2016/09/09 09:15:00 429.058590 
    2016/09/09 09:30:00 429.059420 
    2016/09/09 09:45:00 429.056170 
    2016/09/09 10:00:00 429.057090 
    2016/09/09 10:15:00 429.056840 
    2016/09/09 10:30:00 429.055670 
    2016/09/09 10:45:00 429.051840 
    2016/09/09 11:00:00 429.050090 
    2016/09/09 11:15:00 429.051840 
    2016/09/09 11:30:00 429.048340 
    2016/09/09 11:45:00 429.048590 
    2016/09/09 12:00:00 429.046840 
    2016/09/09 12:15:00 429.050340 
    2016/09/09 12:30:00 429.052340 
    2016/09/09 12:45:00 429.046250 
    2016/09/09 13:00:00 429.048840 
    2016/09/09 13:15:00 429.049750 
    2016/09/09 13:30:00 429.051750 
    2016/09/09 13:45:00 429.051750 
    2016/09/09 14:00:00 429.048250 
    2016/09/09 14:15:00 429.047170 
    2016/09/09 14:30:00 429.049750 
    2016/09/09 14:45:00 429.051500 
    2016/09/09 15:00:00 429.050000 
    2016/09/09 15:15:00 429.049750 
    2016/09/09 15:30:00 429.048250 
    2016/09/09 15:45:00 429.048000 
    2016/09/09 16:00:00 429.051500 
    2016/09/09 16:15:00 429.051500 
    2016/09/09 16:30:00 429.053250 
    2016/09/09 16:45:00 429.049500 
    2016/09/09 17:00:00 429.050000 
    2016/09/09 17:15:00 429.051750 
    2016/09/09 17:30:00 429.055000 
    2016/09/09 17:45:00 429.054750 
    2016/09/09 18:00:00 429.053250 
    2016/09/09 18:15:00 429.058250 
    2016/09/09 18:30:00 429.055000 
    2016/09/09 18:45:00 429.055000 
    2016/09/09 19:00:00 429.056750 
    2016/09/09 19:15:00 429.058840 
    2016/09/09 19:30:00 429.057340 
    2016/09/09 19:45:00 429.058840 
    2016/09/09 20:00:00 429.059090 
    2016/09/09 20:15:00 429.062090 
    2016/09/09 20:30:00 429.062340 
    2016/09/09 20:45:00 429.062340 
    2016/09/09 21:00:00 429.064090 
    2016/09/09 21:15:00 429.064670 
    2016/09/09 21:30:00 429.064090 
    2016/09/09 21:45:00 429.064090 
    2016/09/09 22:00:00 429.062340 
    2016/09/09 22:15:00 429.062920 
    2016/09/09 22:30:00 429.062920 
    2016/09/09 22:45:00 429.061170 
    2016/09/09 23:00:00 429.064670 
    2016/09/09 23:15:00 429.064090 
    2016/09/09 23:30:00 429.064090 
    2016/09/09 23:45:00 429.062340 
    2016/09/10 00:00:00 429.064090 
    2016/09/10 00:15:00 429.064090 
    2016/09/10 00:30:00 429.062340 
    2016/09/10 00:45:00 429.062340 
    2016/09/10 01:00:00 429.064670 
    2016/09/10 01:15:00 429.064670 
    2016/09/10 01:30:00 429.066170 
    2016/09/10 01:45:00 429.064670 
    2016/09/10 02:00:00 429.064420 
    2016/09/10 02:15:00 429.062920 
    2016/09/10 02:30:00 429.062920 
    2016/09/10 02:45:00 429.062920 
    2016/09/10 03:00:00 429.066420 
    2016/09/10 03:15:00 429.066420 
    2016/09/10 03:30:00 429.066670 
    2016/09/10 03:45:00 429.066170 
    2016/09/10 04:00:00 429.066170 
    2016/09/10 04:15:00 429.066670 
    2016/09/10 04:30:00 429.064420 
    2016/09/10 04:45:00 429.069920 
    2016/09/10 05:00:00 429.067920 
    2016/09/10 05:15:00 429.064920 
    2016/09/10 05:30:00 429.067920 
    2016/09/10 05:45:00 429.066170 
    2016/09/10 06:00:00 429.066420 
    2016/09/10 06:15:00 429.064670 
    2016/09/10 06:30:00 429.067000 
    2016/09/10 06:45:00 429.065000 
    2016/09/10 07:00:00 429.066750 
    2016/09/10 07:15:00 429.065000 
    2016/09/10 07:30:00 429.066500 
    2016/09/10 07:45:00 429.065000 
    2016/09/10 08:00:00 429.061500 
    2016/09/10 08:15:00 429.060000 
    2016/09/10 08:30:00 429.060000 
    2016/09/10 08:45:00 429.062340 
    2016/09/10 09:00:00 429.060340 
    2016/09/10 09:15:00 429.060590 
    2016/09/10 09:30:00 429.058590 
    2016/09/10 09:45:00 429.055340 
    2016/09/10 10:00:00 429.055340 
    2016/09/10 10:15:00 429.055340 
    2016/09/10 10:30:00 429.055340 
    2016/09/10 10:45:00 429.053590 
    2016/09/10 11:00:00 429.055340 
    2016/09/10 11:15:00 429.051590 
    2016/09/10 11:30:00 429.055340 
    2016/09/10 11:45:00 429.051840 
    2016/09/10 12:00:00 429.051590 
    2016/09/10 12:15:00 429.050090 
    2016/09/10 12:30:00 429.049840 
    2016/09/10 12:45:00 429.046340 
    2016/09/10 13:00:00 429.044840 
    2016/09/10 13:15:00 429.046590 
    2016/09/10 13:30:00 429.046840 
    2016/09/10 13:45:00 429.046590 
    2016/09/10 14:00:00 429.042840 
    2016/09/10 14:15:00 429.043090 
    2016/09/10 14:30:00 429.042840 
    2016/09/10 14:45:00 429.044840 
    2016/09/10 15:00:00 429.040500 
    2016/09/10 15:15:00 429.037250 
    2016/09/10 15:30:00 429.037250 
    2016/09/10 15:45:00 429.039590 
    2016/09/10 16:00:00 429.041340 
    2016/09/10 16:15:00 429.039590 
    2016/09/10 16:30:00 429.042750 
    2016/09/10 16:45:00 429.042500 
    2016/09/10 17:00:00 429.042250 
    2016/09/10 17:15:00 429.046000 
    2016/09/10 17:30:00 429.046590 
    2016/09/10 17:45:00 429.046000 
    2016/09/10 18:00:00 429.050090 
    2016/09/10 18:15:00 429.047750 
    2016/09/10 18:30:00 429.047750 
    2016/09/10 18:45:00 429.051840 
    2016/09/10 19:00:00 429.051840 
    2016/09/10 19:15:00 429.051000 
    2016/09/10 19:30:00 429.053340 
    2016/09/10 19:45:00 429.050090 
    2016/09/10 20:00:00 429.051590 
    2016/09/10 20:15:00 429.051590 
    2016/09/10 20:30:00 429.051590 
    2016/09/10 20:45:00 429.051590 
    2016/09/10 21:00:00 429.053340 
    2016/09/10 21:15:00 429.053340 
    2016/09/10 21:30:00 429.053340 
    2016/09/10 21:45:00 429.055670 
    2016/09/10 22:00:00 429.053340 
    2016/09/10 22:15:00 429.053920 
    2016/09/10 22:30:00 429.053920 
    2016/09/10 22:45:00 429.055670 
    2016/09/10 23:00:00 429.053920 
    2016/09/10 23:15:00 429.057420 
    2016/09/10 23:30:00 429.057420 
    2016/09/10 23:45:00 429.057420 
    2016/09/11 00:00:00 429.052170 
    2016/09/11 00:15:00 429.053340 
    2016/09/11 00:30:00 429.053340 
    2016/09/11 00:45:00 429.053340 
    2016/09/11 01:00:00 429.051590 
    2016/09/11 01:15:00 429.054840 
    2016/09/11 01:30:00 429.053340 
    2016/09/11 01:45:00 429.053920 
    2016/09/11 02:00:00 429.053920 
    2016/09/11 02:15:00 429.053920 
    2016/09/11 02:30:00 429.053920 
    2016/09/11 02:45:00 429.052170 
    2016/09/11 03:00:00 429.050420 
    2016/09/11 03:15:00 429.053090 
    2016/09/11 03:30:00 429.051590 
    2016/09/11 03:45:00 429.050420 
    2016/09/11 04:00:00 429.049840 
    2016/09/11 04:15:00 429.050420 
    2016/09/11 04:30:00 429.052170 
    2016/09/11 04:45:00 429.052170 
    2016/09/11 05:00:00 429.053920 
    2016/09/11 05:15:00 429.052170 
    2016/09/11 05:30:00 429.051590 
    2016/09/11 05:45:00 429.051590 
    2016/09/11 06:00:00 429.052170 
    2016/09/11 06:15:00 429.052170 
    2016/09/11 06:30:00 429.053920 
    2016/09/11 06:45:00 429.051590 
    2016/09/11 07:00:00 429.050420 
    2016/09/11 07:15:00 429.052170 
    2016/09/11 07:30:00 429.052170 
    2016/09/11 07:45:00 429.048670 
    2016/09/11 08:00:00 429.049840 
    2016/09/11 08:15:00 429.051590 
    2016/09/11 08:30:00 429.046340 
    2016/09/11 08:45:00 429.046340 
    2016/09/11 09:00:00 429.048090 
    2016/09/11 09:15:00 429.046340 
    2016/09/11 09:30:00 429.046590 
    2016/09/11 09:45:00 429.044590 
    2016/09/11 10:00:00 429.043090 
    2016/09/11 10:15:00 429.040500 
    2016/09/11 10:30:00 429.037250 
    2016/09/11 10:45:00 429.037250 
    2016/09/11 11:00:00 429.037250 
    2016/09/11 11:15:00 429.033170 
    2016/09/11 11:30:00 429.031670 
    2016/09/11 11:45:00 429.033170 
    2016/09/11 12:00:00 429.033170 
    2016/09/11 12:15:00 429.031420 
    2016/09/11 12:30:00 429.029090 
    2016/09/11 12:45:00 429.029090 
    2016/09/11 13:00:00 429.029340 
    2016/09/11 13:15:00 429.025250 
    2016/09/11 13:30:00 429.027000 
    2016/09/11 13:45:00 429.022920 
    2016/09/11 14:00:00 429.024670 
    2016/09/11 14:15:00 429.026090 
    2016/09/11 14:30:00 429.027590 
    2016/09/11 14:45:00 429.027590 
    2016/09/11 15:00:00 429.024340 
    2016/09/11 15:15:00 429.023500 
    2016/09/11 15:30:00 429.025250 
    2016/09/11 15:45:00 429.027000 
    2016/09/11 16:00:00 429.025750 
    2016/09/11 16:15:00 429.025250 
    2016/09/11 16:30:00 429.025250 
    2016/09/11 16:45:00 429.023500 
    2016/09/11 17:00:00 429.022000 
    2016/09/11 17:15:00 429.025250 
    2016/09/11 17:30:00 429.028750 
    2016/09/11 17:45:00 429.030500 
    2016/09/11 18:00:00 429.032250 
    2016/09/11 18:15:00 429.032250 
    2016/09/11 18:30:00 429.030500 
    2016/09/11 18:45:00 429.031670 
    2016/09/11 19:00:00 429.032500 
    2016/09/11 19:15:00 429.034000 
    2016/09/11 19:30:00 429.034000 
    2016/09/11 19:45:00 429.035500 
    2016/09/11 20:00:00 429.035500 
    2016/09/11 20:15:00 429.035500 
    2016/09/11 20:30:00 429.033750 
    2016/09/11 20:45:00 429.031420 
    2016/09/11 21:00:00 429.033170 
    2016/09/11 21:15:00 429.033170 
    2016/09/11 21:30:00 429.037250 
    2016/09/11 21:45:00 429.035500 
    2016/09/11 22:00:00 429.034920 
    2016/09/11 22:15:00 429.032000 
    2016/09/11 22:30:00 429.032000 
    2016/09/11 22:45:00 429.033500 
    2016/09/11 23:00:00 429.035500 
    2016/09/11 23:15:00 429.037000 
    2016/09/11 23:30:00 429.035250 
    2016/09/11 23:45:00 429.032250 
    2016/09/12 00:00:00 429.037000 
    2016/09/12 00:15:00 429.035250 
    2016/09/12 00:30:00 429.030500 
    2016/09/12 00:45:00 429.037000 
    2016/09/12 01:00:00 429.035500 
    2016/09/12 01:15:00 429.033500 
    2016/09/12 01:30:00 429.032920 
    2016/09/12 01:45:00 429.032920 
    2016/09/12 02:00:00 429.029670 
    2016/09/12 02:15:00 429.032000 
    2016/09/12 02:30:00 429.030000 
    2016/09/12 02:45:00 429.026750 
    2016/09/12 03:00:00 429.030250 
    2016/09/12 03:15:00 429.028750 
    2016/09/12 03:30:00 429.030250 
    2016/09/12 03:45:00 429.027670 
    2016/09/12 04:00:00 429.031420 
    2016/09/12 04:15:00 429.031170 
    2016/09/12 04:30:00 429.027920 
    2016/09/12 04:45:00 429.029420 
    2016/09/12 05:00:00 429.029670 
    2016/09/12 05:15:00 429.026170 
    2016/09/12 05:30:00 429.029670 
    2016/09/12 05:45:00 429.028250 
    2016/09/12 06:00:00 429.025920 
    2016/09/12 06:15:00 429.026170 
    2016/09/12 06:30:00 429.025920 
    2016/09/12 06:45:00 429.025920 
    2016/09/12 07:00:00 429.026420 
    2016/09/12 07:15:00 429.026170 
    2016/09/12 07:30:00 429.027670 
    2016/09/12 07:45:00 429.027670 
    2016/09/12 08:00:00 429.024170 
    2016/09/12 08:15:00 429.024670 
    2016/09/12 08:30:00 429.020920 
    2016/09/12 08:45:00 429.019170 
    2016/09/12 09:00:00 429.019170 
    2016/09/12 09:15:00 429.018590 
    2016/09/12 09:30:00 429.017090 
    2016/09/12 09:45:00 429.011840 
    2016/09/12 10:00:00 429.012170 
    2016/09/12 10:15:00 429.010090 
    2016/09/12 10:30:00 429.008920 
    2016/09/12 10:45:00 429.007170 
    2016/09/12 11:00:00 429.008920 
    2016/09/12 11:15:00 429.010420 
    2016/09/12 11:30:00 429.007420 
    2016/09/12 11:45:00 429.010090 
    2016/09/12 12:00:00 429.004840 
    2016/09/12 12:15:00 429.004840 
    2016/09/12 12:30:00 429.003090 
    2016/09/12 12:45:00 429.003090 
    2016/09/12 13:00:00 429.003090 
    2016/09/12 13:15:00 429.004840 
    2016/09/12 13:30:00 429.006590 
    2016/09/12 13:45:00 429.008090 
    2016/09/12 14:00:00 429.006840 
    2016/09/12 14:15:00 429.006590 
    2016/09/12 14:30:00 429.006590 
    2016/09/12 14:45:00 429.008340 
    2016/09/12 15:00:00 429.010090 
    2016/09/12 15:15:00 429.008920 
    2016/09/12 15:30:00 429.006340 
    2016/09/12 15:45:00 429.009840 
    2016/09/12 16:00:00 429.008340 
    2016/09/12 16:15:00 429.009840 
    2016/09/12 16:30:00 429.008340 
    2016/09/12 16:45:00 429.008920 
    2016/09/12 17:00:00 429.010420 
    2016/09/12 17:15:00 429.010420 
    2016/09/12 17:30:00 429.010420 
    2016/09/12 17:45:00 429.008670 
    2016/09/12 18:00:00 429.007170 
    2016/09/12 18:15:00 429.012170 
    2016/09/12 18:30:00 429.010420 
    2016/09/12 18:45:00 429.012170 
    2016/09/12 19:00:00 429.010420 
    2016/09/12 19:15:00 429.011000 
    2016/09/12 19:30:00 429.009500 
    2016/09/12 19:45:00 429.009250 
    2016/09/12 20:00:00 429.009840 
    2016/09/12 20:15:00 429.011590 
    2016/09/12 20:30:00 429.011590 
    2016/09/12 20:45:00 429.005750 
    2016/09/12 21:00:00 429.011590 
    2016/09/12 21:15:00 429.009840 
    2016/09/12 21:30:00 429.011590 
    2016/09/12 21:45:00 429.009840 
    2016/09/12 22:00:00 429.008090 
    2016/09/12 22:15:00 429.008090 
    2016/09/12 22:30:00 429.010170 
    2016/09/12 22:45:00 429.008670 
    2016/09/12 23:00:00 429.005170 
    2016/09/12 23:15:00 429.008670 
    2016/09/12 23:30:00 429.006920 
    2016/09/12 23:45:00 429.010750 
    2016/09/13 00:00:00 429.006920 
    2016/09/13 00:15:00 429.010170 
    2016/09/13 00:30:00 429.008420 
    2016/09/13 00:45:00 429.010420 
    2016/09/13 01:00:00 429.006920 
    2016/09/13 01:15:00 429.007250 
    2016/09/13 01:30:00 429.009000 
    2016/09/13 01:45:00 429.009000 
    2016/09/13 02:00:00 429.005500 
    2016/09/13 02:15:00 429.009000 
    2016/09/13 02:30:00 429.007250 
    2016/09/13 02:45:00 429.007250 
    2016/09/13 03:00:00 429.005500 
    2016/09/13 03:15:00 429.005500 
    2016/09/13 03:30:00 429.007250 
    2016/09/13 03:45:00 429.005500 
    2016/09/13 04:00:00 429.002590 
    2016/09/13 04:15:00 429.004340 
    2016/09/13 04:30:00 429.002590 
    2016/09/13 04:45:00 429.002590 
    2016/09/13 05:00:00 429.004340 
    2016/09/13 05:15:00 429.002590 
    2016/09/13 05:30:00 429.002590 
    2016/09/13 05:45:00 429.003170 
    2016/09/13 06:00:00 429.001420 
    2016/09/13 06:15:00 429.001420 
    2016/09/13 06:30:00 428.999670 
    2016/09/13 06:45:00 428.997340 
    2016/09/13 07:00:00 428.999670 
    2016/09/13 07:15:00 428.999670 
    2016/09/13 07:30:00 428.999670 
    2016/09/13 07:45:00 428.997920 
    2016/09/13 08:00:00 428.999670 
    2016/09/13 08:15:00 429.000250 
    2016/09/13 08:30:00 428.998250 
    2016/09/13 08:45:00 428.996500 
    2016/09/13 09:00:00 428.998250 
    2016/09/13 09:15:00 428.996500 
    2016/09/13 09:30:00 428.996750 
    2016/09/13 09:45:00 428.996500 
    2016/09/13 10:00:00 428.997090 
    2016/09/13 10:15:00 428.993840 
    2016/09/13 10:30:00 428.993840 
    2016/09/13 10:45:00 428.993250 
    2016/09/13 11:00:00 428.991500 
    2016/09/13 11:15:00 428.991250 
    2016/09/13 11:30:00 428.991500 
    2016/09/13 11:45:00 428.989750 
    2016/09/13 12:00:00 428.991250 
    2016/09/13 12:15:00 428.989750 
    2016/09/13 12:30:00 428.988000 
    2016/09/13 12:45:00 428.989750 
    2016/09/13 13:00:00 428.988000 
    2016/09/13 13:15:00 428.986250 
    2016/09/13 13:30:00 428.982750 
    2016/09/13 13:45:00 428.984500 
    2016/09/13 14:00:00 428.982750 
    2016/09/13 14:15:00 428.982750 
    2016/09/13 14:30:00 428.982750 
    2016/09/13 14:45:00 428.984500 
    2016/09/13 15:00:00 428.982500 
    2016/09/13 15:15:00 428.982500 
    2016/09/13 15:30:00 428.986250 
    2016/09/13 15:45:00 428.984500 
    2016/09/13 16:00:00 428.984500 
    2016/09/13 16:15:00 428.981000 
    2016/09/13 16:30:00 428.977500 
    2016/09/13 16:45:00 428.977500 
    2016/09/13 17:00:00 428.980750 
    2016/09/13 17:15:00 428.981000 
    2016/09/13 17:30:00 428.981000 
    2016/09/13 17:45:00 428.979250 
    2016/09/13 18:00:00 428.977500 
    2016/09/13 18:15:00 428.981000 
    2016/09/13 18:30:00 428.984840 
    2016/09/13 18:45:00 428.980750 
    2016/09/13 19:00:00 428.983340 
    2016/09/13 19:15:00 428.981590 
    2016/09/13 19:30:00 428.986590 
    2016/09/13 19:45:00 428.986590 
    2016/09/13 20:00:00 428.984840 
    2016/09/13 20:15:00 428.983090 
    2016/09/13 20:30:00 428.983090 
    2016/09/13 20:45:00 428.983090 
    2016/09/13 21:00:00 428.987170 
    2016/09/13 21:15:00 428.983670 
    2016/09/13 21:30:00 428.983670 
    2016/09/13 21:45:00 428.981920 
    2016/09/13 22:00:00 428.981920 
    2016/09/13 22:15:00 428.983670 
    2016/09/13 22:30:00 428.981920 
    2016/09/13 22:45:00 428.983670 
    2016/09/13 23:00:00 428.980170 
    2016/09/13 23:15:00 428.980170 
    2016/09/13 23:30:00 428.982500 
    2016/09/13 23:45:00 428.980750 
    2016/09/14 00:00:00 428.979000 
    2016/09/14 00:15:00 428.982500 
    2016/09/14 00:30:00 428.980750 
    2016/09/14 00:45:00 428.980750 
    2016/09/14 01:00:00 428.977250 
    2016/09/14 01:15:00 428.977250 
    2016/09/14 01:30:00 428.973750 
    2016/09/14 01:45:00 428.975500 
    2016/09/14 02:00:00 428.977840 
    2016/09/14 02:15:00 428.977840 
    2016/09/14 02:30:00 428.977840 
    2016/09/14 02:45:00 428.973750 
    2016/09/14 03:00:00 428.974340 
    2016/09/14 03:15:00 428.974340 
    2016/09/14 03:30:00 428.972590 
    2016/09/14 03:45:00 428.972590 
    2016/09/14 04:00:00 428.970840 
    2016/09/14 04:15:00 428.972590 
    2016/09/14 04:30:00 428.972590 
    2016/09/14 04:45:00 428.971420 
    2016/09/14 05:00:00 428.969090 
    2016/09/14 05:15:00 428.972590 
    2016/09/14 05:30:00 428.969090 
    2016/09/14 05:45:00 428.967920 
    2016/09/14 06:00:00 428.970840 
    2016/09/14 06:15:00 428.965590 
    2016/09/14 06:30:00 428.967340 
    2016/09/14 06:45:00 428.967340 
    2016/09/14 07:00:00 428.969090 
    2016/09/14 07:15:00 428.965590 
    2016/09/14 07:30:00 428.967340 
    2016/09/14 07:45:00 428.966170 
    2016/09/14 08:00:00 428.963840 
    2016/09/14 08:15:00 428.967340 
    2016/09/14 08:30:00 428.963840 
    2016/09/14 08:45:00 428.958590 
    2016/09/14 09:00:00 428.960340 
    2016/09/14 09:15:00 428.962090 
    2016/09/14 09:30:00 428.958590 
    2016/09/14 09:45:00 428.958590 
    2016/09/14 10:00:00 428.956840 
    2016/09/14 10:15:00 428.953340 
    2016/09/14 10:30:00 428.954500 
    2016/09/14 10:45:00 428.955090 
    2016/09/14 11:00:00 428.949250 
    2016/09/14 11:15:00 428.953340 
    2016/09/14 11:30:00 428.949840 
    2016/09/14 11:45:00 428.949250 
    2016/09/14 12:00:00 428.949250 
    2016/09/14 12:15:00 428.952750 
    2016/09/14 12:30:00 428.951000 
    2016/09/14 12:45:00 428.949250 
    2016/09/14 13:00:00 428.949250 
    2016/09/14 13:15:00 428.950420 
    2016/09/14 13:30:00 428.948670 
    2016/09/14 13:45:00 428.946920 
    2016/09/14 14:00:00 428.948670 
    2016/09/14 14:15:00 428.946340 
    2016/09/14 14:30:00 428.944590 
    2016/09/14 14:45:00 428.946340 
    2016/09/14 15:00:00 428.946340 
    2016/09/14 15:15:00 428.945750 
    2016/09/14 15:30:00 428.949840 
    2016/09/14 15:45:00 428.947500 
    2016/09/14 16:00:00 428.952750 
    2016/09/14 16:15:00 428.951000 
    2016/09/14 16:30:00 428.949250 
    2016/09/14 16:45:00 428.947500 
    2016/09/14 17:00:00 428.947500 
    2016/09/14 17:15:00 428.952750 
    2016/09/14 17:30:00 428.952170 
    2016/09/14 17:45:00 428.955670 
    2016/09/14 18:00:00 428.954500 
    2016/09/14 18:15:00 428.954750 
    2016/09/14 18:30:00 428.956250 
    2016/09/14 18:45:00 428.953920 
    2016/09/14 19:00:00 428.953920 
    2016/09/14 19:15:00 428.953920 
    2016/09/14 19:30:00 428.952170 
    2016/09/14 19:45:00 428.955670 
    2016/09/14 20:00:00 428.955670 
    2016/09/14 20:15:00 428.953920 
    2016/09/14 20:30:00 428.955670 
    2016/09/14 20:45:00 428.959170 
    2016/09/14 21:00:00 428.959170 
    2016/09/14 21:15:00 428.955670 
    2016/09/14 21:30:00 428.957420 
    2016/09/14 21:45:00 428.955670 
    2016/09/14 22:00:00 428.957420 
    2016/09/14 22:15:00 428.954500 
    2016/09/14 22:30:00 428.957420 
    2016/09/14 22:45:00 428.957420 
    2016/09/14 23:00:00 428.958000 
    2016/09/14 23:15:00 428.955670 
    2016/09/14 23:30:00 428.953920 
    2016/09/14 23:45:00 428.955670 
    2016/09/15 00:00:00 428.952750 
    2016/09/15 00:15:00 428.953920 
    2016/09/15 00:30:00 428.956250 
    2016/09/15 00:45:00 428.952750 
    2016/09/15 01:00:00 428.954500 
    2016/09/15 01:15:00 428.952170 
    2016/09/15 01:30:00 428.954500 
    2016/09/15 01:45:00 428.954500 
    2016/09/15 02:00:00 428.952170 
    2016/09/15 02:15:00 428.953920 
    2016/09/15 02:30:00 428.955670 
    2016/09/15 02:45:00 428.950420 
    2016/09/15 03:00:00 428.953920 
    2016/09/15 03:15:00 428.953920 
    2016/09/15 03:30:00 428.948670 
    2016/09/15 03:45:00 428.952170 
    2016/09/15 04:00:00 428.950420 
    2016/09/15 04:15:00 428.953920 
    2016/09/15 04:30:00 428.953920 
    2016/09/15 04:45:00 428.950420 
    2016/09/15 05:00:00 428.948670 
    2016/09/15 05:15:00 428.952170 
    2016/09/15 05:30:00 428.950420 
    2016/09/15 05:45:00 428.948670 
    2016/09/15 06:00:00 428.950420 
    2016/09/15 06:15:00 428.950420 
    2016/09/15 06:30:00 428.945170 
    2016/09/15 06:45:00 428.949840 
    2016/09/15 07:00:00 428.946340 
    2016/09/15 07:15:00 428.949840 
    2016/09/15 07:30:00 428.946340 
    2016/09/15 07:45:00 428.946340 
    2016/09/15 08:00:00 428.947500 
    2016/09/15 08:15:00 428.942840 
    2016/09/15 08:30:00 428.942250 
    2016/09/15 08:45:00 428.940750 
    2016/09/15 09:00:00 428.940500 
    2016/09/15 09:15:00 428.937000 
    2016/09/15 09:30:00 428.933500 
    2016/09/15 09:45:00 428.935250 
    2016/09/15 10:00:00 428.933500 
    2016/09/15 10:15:00 428.933500 
    2016/09/15 10:30:00 428.932000 
    2016/09/15 10:45:00 428.933500 
    2016/09/15 11:00:00 428.929420 
    2016/09/15 11:15:00 428.932000 
    2016/09/15 11:30:00 428.931420 
    2016/09/15 11:45:00 428.931420 
    2016/09/15 12:00:00 428.931420 
    2016/09/15 12:15:00 428.930840 
    2016/09/15 12:30:00 428.929090 
    2016/09/15 12:45:00 428.934340 
    2016/09/15 13:00:00 428.932590 
    2016/09/15 13:15:00 428.930250 
    2016/09/15 13:30:00 428.930250 
    2016/09/15 13:45:00 428.932000 
    2016/09/15 14:00:00 428.929670 
    2016/09/15 14:15:00 428.928170 
    2016/09/15 14:30:00 428.929670 
    2016/09/15 14:45:00 428.929090 
    2016/09/15 15:00:00 428.926170 
    2016/09/15 15:15:00 428.931090 
    2016/09/15 15:30:00 428.932840 
    2016/09/15 15:45:00 428.932840 
    2016/09/15 16:00:00 428.934590 
    2016/09/15 16:15:00 428.930500 
    2016/09/15 16:30:00 428.935500 
    2016/09/15 16:45:00 428.933750 
    2016/09/15 17:00:00 428.935500 
    2016/09/15 17:15:00 428.935500 
    2016/09/15 17:30:00 428.939000 
    2016/09/15 17:45:00 428.934920 
    2016/09/15 18:00:00 428.937500 
    2016/09/15 18:15:00 428.935500 
    2016/09/15 18:30:00 428.936920 
    2016/09/15 18:45:00 428.938420 
    2016/09/15 19:00:00 428.938420 
    2016/09/15 19:15:00 428.936920 
    2016/09/15 19:30:00 428.936670 
    2016/09/15 19:45:00 428.938420 
    2016/09/15 20:00:00 428.940170 
    2016/09/15 20:15:00 428.941920 
    2016/09/15 20:30:00 428.945670 
    2016/09/15 20:45:00 428.948000 
    2016/09/15 21:00:00 428.949750 
    2016/09/15 21:15:00 428.951250 
    2016/09/15 21:30:00 428.953250 
    2016/09/15 21:45:00 428.951500 
    2016/09/15 22:00:00 428.955000 
    2016/09/15 22:15:00 428.953250 
    2016/09/15 22:30:00 428.954750 
    2016/09/15 22:45:00 428.955000 
    2016/09/15 23:00:00 428.953250 
    2016/09/15 23:15:00 428.951500 
    2016/09/15 23:30:00 428.951500 
    2016/09/15 23:45:00 428.953250 
    2016/09/16 00:00:00 428.956750 
    2016/09/16 00:15:00 428.954420 
    2016/09/16 00:30:00 428.954170 
    2016/09/16 00:45:00 428.954420 
    2016/09/16 01:00:00 428.955340 
    2016/09/16 01:15:00 428.957920 
    2016/09/16 01:30:00 428.957920 
    2016/09/16 01:45:00 428.957670 
    2016/09/16 02:00:00 428.953840 
    2016/09/16 02:15:00 428.955340 
    2016/09/16 02:30:00 428.955340 
    2016/09/16 02:45:00 428.953840 
    2016/09/16 03:00:00 428.953000 
    2016/09/16 03:15:00 428.955000 
    2016/09/16 03:30:00 428.949750 
    2016/09/16 03:45:00 428.949750 
    2016/09/16 04:00:00 428.950670 
    2016/09/16 04:15:00 428.950920 
    2016/09/16 04:30:00 428.949170 
    2016/09/16 04:45:00 428.947420 
    2016/09/16 05:00:00 428.949170 
    2016/09/16 05:15:00 428.949170 
    2016/09/16 05:30:00 428.945670 
    2016/09/16 05:45:00 428.945670 
    2016/09/16 06:00:00 428.947420 
    2016/09/16 06:15:00 428.945670 
    2016/09/16 06:30:00 428.949170 
    2016/09/16 06:45:00 428.945670 
    2016/09/16 07:00:00 428.943920 
    2016/09/16 07:15:00 428.947420 
    2016/09/16 07:30:00 428.945670 
    2016/09/16 07:45:00 428.945670 
    2016/09/16 08:00:00 428.945670 
    2016/09/16 08:15:00 428.943920 
    2016/09/16 08:30:00 428.945670 
    2016/09/16 08:45:00 428.947170 
    2016/09/16 09:00:00 428.943090 
    2016/09/16 09:15:00 428.944170 
    2016/09/16 09:30:00 428.938090 
    2016/09/16 09:45:00 428.940420 
    2016/09/16 10:00:00 428.943920 
    2016/09/16 10:15:00 428.942170 
    2016/09/16 10:30:00 428.939840 
    2016/09/16 10:45:00 428.938340 
    2016/09/16 11:00:00 428.939590 
    2016/09/16 11:15:00 428.943920 
    2016/09/16 11:30:00 428.943590 
