----------------------------------------------
PZ-E TotHead [m]: 
    2016/08/13 23:20:00 428.491250 
    2016/08/13 23:30:00 428.493000 
    2016/08/13 23:40:00 428.492000 
    2016/08/13 23:50:00 428.494000 
    2016/08/14 00:00:00 428.493000 
    2016/08/14 00:10:00 428.493833 
    2016/08/14 00:20:00 428.493667 
    2016/08/14 00:30:00 428.491750 
    2016/08/14 00:40:00 428.493500 
    2016/08/14 00:50:00 428.494000 
    2016/08/14 01:00:00 428.493250 
    2016/08/14 01:10:00 428.492917 
    2016/08/14 01:20:00 428.490917 
    2016/08/14 01:30:00 428.493000 
    2016/08/14 01:40:00 428.493250 
    2016/08/14 01:50:00 428.491500 
    2016/08/14 02:00:00 428.493000 
    2016/08/14 02:10:00 428.490333 
    2016/08/14 02:20:00 428.491500 
    2016/08/14 02:30:00 428.491500 
    2016/08/14 02:40:00 428.492500 
    2016/08/14 02:50:00 428.491917 
    2016/08/14 03:00:00 428.489750 
    2016/08/14 03:10:00 428.489750 
    2016/08/14 03:20:00 428.491750 
    2016/08/14 03:30:00 428.489750 
    2016/08/14 03:40:00 428.487417 
    2016/08/14 03:50:00 428.488250 
    2016/08/14 04:00:00 428.488250 
    2016/08/14 04:10:00 428.487083 
    2016/08/14 04:20:00 428.490500 
    2016/08/14 04:30:00 428.490000 
    2016/08/14 04:40:00 428.490500 
    2016/08/14 04:50:00 428.487917 
    2016/08/14 05:00:00 428.490250 
    2016/08/14 05:10:00 428.490250 
    2016/08/14 05:20:00 428.490250 
    2016/08/14 05:30:00 428.492000 
    2016/08/14 05:40:00 428.490833 
    2016/08/14 05:50:00 428.489583 
    2016/08/14 06:00:00 428.490250 
    2016/08/14 06:10:00 428.489250 
    2016/08/14 06:20:00 428.491583 
    2016/08/14 06:30:00 428.488500 
    2016/08/14 06:40:00 428.489333 
    2016/08/14 06:50:00 428.490000 
    2016/08/14 07:00:00 428.489000 
    2016/08/14 07:10:00 428.487417 
    2016/08/14 07:20:00 428.488167 
    2016/08/14 07:30:00 428.489000 
    2016/08/14 07:40:00 428.486083 
    2016/08/14 07:50:00 428.483750 
    2016/08/14 08:00:00 428.483750 
    2016/08/14 08:10:00 428.480250 
    2016/08/14 08:20:00 428.482583 
    2016/08/14 08:30:00 428.480250 
    2016/08/14 08:40:00 428.480250 
    2016/08/14 08:50:00 428.478750 
    2016/08/14 09:00:00 428.478750 
    2016/08/14 09:10:00 428.476583 
    2016/08/14 09:20:00 428.474833 
    2016/08/14 09:30:00 428.477000 
    2016/08/14 09:40:00 428.475167 
    2016/08/14 09:50:00 428.474583 
    2016/08/14 10:00:00 428.475250 
    2016/08/14 10:10:00 428.472833 
    2016/08/14 10:20:00 428.470833 
    2016/08/14 10:30:00 428.475500 
    2016/08/14 10:40:00 428.476750 
    2016/08/14 10:50:00 428.477833 
    2016/08/14 11:00:00 428.475500 
    2016/08/14 11:10:00 428.474750 
    2016/08/14 11:20:00 428.474250 
    2016/08/14 11:30:00 428.474250 
    2016/08/14 11:40:00 428.473083 
    2016/08/14 11:50:00 428.473417 
    2016/08/14 12:00:00 428.472250 
    2016/08/14 12:10:00 428.469583 
    2016/08/14 12:20:00 428.471333 
    2016/08/14 12:30:00 428.476000 
    2016/08/14 12:40:00 428.474250 
    2016/08/14 12:50:00 428.471667 
    2016/08/14 13:00:00 428.470500 
    2016/08/14 13:10:00 428.470500 
    2016/08/14 13:20:00 428.470000 
    2016/08/14 13:30:00 428.472500 
    2016/08/14 13:40:00 428.474667 
    2016/08/14 13:50:00 428.474667 
    2016/08/14 14:00:00 428.479500 
    2016/08/14 14:10:00 428.481083 
    2016/08/14 14:20:00 428.483583 
    2016/08/14 14:30:00 428.484500 
    2016/08/14 14:40:00 428.483917 
    2016/08/14 14:50:00 428.484250 
    2016/08/14 15:00:00 428.486000 
    2016/08/14 15:10:00 428.481917 
    2016/08/14 15:20:00 428.481333 
    2016/08/14 15:30:00 428.482500 
    2016/08/14 15:40:00 428.482500 
    2016/08/14 15:50:00 428.482250 
    2016/08/14 16:00:00 428.481250 
    2016/08/14 16:10:00 428.483167 
    2016/08/14 16:20:00 428.486583 
    2016/08/14 16:30:00 428.488000 
    2016/08/14 16:40:00 428.488917 
    2016/08/14 16:50:00 428.486667 
    2016/08/14 17:00:00 428.489750 
    2016/08/14 17:10:00 428.489750 
    2016/08/14 17:20:00 428.489667 
    2016/08/14 17:30:00 428.488000 
    2016/08/14 17:40:00 428.486583 
    2016/08/14 17:50:00 428.488667 
    2016/08/14 18:00:00 428.489750 
    2016/08/14 18:10:00 428.491750 
    2016/08/14 18:20:00 428.488750 
    2016/08/14 18:30:00 428.493000 
    2016/08/14 18:40:00 428.492083 
    2016/08/14 18:50:00 428.491750 
    2016/08/14 19:00:00 428.493000 
    2016/08/14 19:10:00 428.494917 
    2016/08/14 19:20:00 428.493833 
    2016/08/14 19:30:00 428.493250 
    2016/08/14 19:40:00 428.495750 
    2016/08/14 19:50:00 428.493667 
    2016/08/14 20:00:00 428.495000 
    2016/08/14 20:10:00 428.495083 
    2016/08/14 20:20:00 428.495750 
    2016/08/14 20:30:00 428.493750 
    2016/08/14 20:40:00 428.494750 
    2016/08/14 20:50:00 428.494667 
    2016/08/14 21:00:00 428.493500 
    2016/08/14 21:10:00 428.497250 
    2016/08/14 21:20:00 428.496333 
    2016/08/14 21:30:00 428.495250 
    2016/08/14 21:40:00 428.493500 
    2016/08/14 21:50:00 428.496417 
    2016/08/14 22:00:00 428.493500 
    2016/08/14 22:10:00 428.492500 
    2016/08/14 22:20:00 428.493083 
    2016/08/14 22:30:00 428.497000 
    2016/08/14 22:40:00 428.493667 
    2016/08/14 22:50:00 428.492500 
    2016/08/14 23:00:00 428.495500 
    2016/08/14 23:10:00 428.493500 
    2016/08/14 23:20:00 428.493167 
    2016/08/14 23:30:00 428.491750 
    2016/08/14 23:40:00 428.494083 
    2016/08/14 23:50:00 428.492000 
    2016/08/15 00:00:00 428.493750 
    2016/08/15 00:10:00 428.490833 
    2016/08/15 00:20:00 428.491167 
    2016/08/15 00:30:00 428.492000 
    2016/08/15 00:40:00 428.491417 
    2016/08/15 00:50:00 428.491417 
    2016/08/15 01:00:00 428.492000 
    2016/08/15 01:10:00 428.490417 
    2016/08/15 01:20:00 428.491000 
    2016/08/15 01:30:00 428.492000 
    2016/08/15 01:40:00 428.490250 
    2016/08/15 01:50:00 428.491500 
    2016/08/15 02:00:00 428.490500 
    2016/08/15 02:10:00 428.492417 
    2016/08/15 02:20:00 428.491750 
    2016/08/15 02:30:00 428.492000 
    2016/08/15 02:40:00 428.489000 
    2016/08/15 02:50:00 428.489250 
    2016/08/15 03:00:00 428.488500 
    2016/08/15 03:10:00 428.490250 
    2016/08/15 03:20:00 428.488750 
    2016/08/15 03:30:00 428.488500 
    2016/08/15 03:40:00 428.487333 
    2016/08/15 03:50:00 428.487333 
    2016/08/15 04:00:00 428.488500 
    2016/08/15 04:10:00 428.487917 
    2016/08/15 04:20:00 428.489083 
    2016/08/15 04:30:00 428.486750 
    2016/08/15 04:40:00 428.489333 
    2016/08/15 04:50:00 428.488500 
    2016/08/15 05:00:00 428.488500 
    2016/08/15 05:10:00 428.487333 
    2016/08/15 05:20:00 428.488500 
    2016/08/15 05:30:00 428.485000 
    2016/08/15 05:40:00 428.486750 
    2016/08/15 05:50:00 428.487583 
    2016/08/15 06:00:00 428.488750 
    2016/08/15 06:10:00 428.487333 
    2016/08/15 06:20:00 428.487250 
    2016/08/15 06:30:00 428.487000 
    2016/08/15 06:40:00 428.487583 
    2016/08/15 06:50:00 428.485250 
    2016/08/15 07:00:00 428.487000 
    2016/08/15 07:10:00 428.486667 
    2016/08/15 07:20:00 428.485500 
    2016/08/15 07:30:00 428.483500 
    2016/08/15 07:40:00 428.484167 
    2016/08/15 07:50:00 428.484167 
    2016/08/15 08:00:00 428.480250 
    2016/08/15 08:10:00 428.480833 
    2016/08/15 08:20:00 428.477917 
    2016/08/15 08:30:00 428.476750 
    2016/08/15 08:40:00 428.475583 
    2016/08/15 08:50:00 428.475000 
    2016/08/15 09:00:00 428.475000 
    2016/08/15 09:10:00 428.473833 
    2016/08/15 09:20:00 428.475583 
    2016/08/15 09:30:00 428.475000 
    2016/08/15 09:40:00 428.473000 
    2016/08/15 09:50:00 428.471833 
    2016/08/15 10:00:00 428.471500 
    2016/08/15 10:10:00 428.471500 
    2016/08/15 10:20:00 428.471500 
    2016/08/15 10:30:00 428.471500 
    2016/08/15 10:40:00 428.471667 
    2016/08/15 10:50:00 428.473500 
    2016/08/15 11:00:00 428.470000 
    2016/08/15 11:10:00 428.471750 
    2016/08/15 11:20:00 428.472000 
    2016/08/15 11:30:00 428.469500 
    2016/08/15 11:40:00 428.471500 
    2016/08/15 11:50:00 428.470667 
    2016/08/15 12:00:00 428.471250 
    2016/08/15 12:10:00 428.469917 
    2016/08/15 12:20:00 428.468583 
    2016/08/15 12:30:00 428.469750 
    2016/08/15 12:40:00 428.469167 
    2016/08/15 12:50:00 428.469750 
    2016/08/15 13:00:00 428.471500 
    2016/08/15 13:10:00 428.473250 
    2016/08/15 13:20:00 428.469750 
    2016/08/15 13:30:00 428.471750 
    2016/08/15 13:40:00 428.472667 
    2016/08/15 13:50:00 428.474417 
    2016/08/15 14:00:00 428.474750 
    2016/08/15 14:10:00 428.474750 
    2016/08/15 14:20:00 428.475583 
    2016/08/15 14:30:00 428.476500 
    2016/08/15 14:40:00 428.475333 
    2016/08/15 14:50:00 428.474167 
    2016/08/15 15:00:00 428.475000 
    2016/08/15 15:10:00 428.475583 
    2016/08/15 15:20:00 428.478750 
    2016/08/15 15:30:00 428.478000 
    2016/08/15 15:40:00 428.477000 
    2016/08/15 15:50:00 428.477667 
    2016/08/15 16:00:00 428.480000 
    2016/08/15 16:10:00 428.478833 
    2016/08/15 16:20:00 428.479417 
    2016/08/15 16:30:00 428.479750 
    2016/08/15 16:40:00 428.484667 
    2016/08/15 16:50:00 428.486417 
    2016/08/15 17:00:00 428.483500 
    2016/08/15 17:10:00 428.486667 
    2016/08/15 17:20:00 428.488167 
    2016/08/15 17:30:00 428.487000 
    2016/08/15 17:40:00 428.487000 
    2016/08/15 17:50:00 428.486083 
    2016/08/15 18:00:00 428.487000 
    2016/08/15 18:10:00 428.487917 
    2016/08/15 18:20:00 428.487583 
    2016/08/15 18:30:00 428.487000 
    2016/08/15 18:40:00 428.487917 
    2016/08/15 18:50:00 428.490250 
    2016/08/15 19:00:00 428.488500 
    2016/08/15 19:10:00 428.489667 
    2016/08/15 19:20:00 428.490833 
    2016/08/15 19:30:00 428.490000 
    2016/08/15 19:40:00 428.493167 
    2016/08/15 19:50:00 428.493167 
    2016/08/15 20:00:00 428.490250 
    2016/08/15 20:10:00 428.492333 
    2016/08/15 20:20:00 428.493167 
    2016/08/15 20:30:00 428.492000 
    2016/08/15 20:40:00 428.494750 
    2016/08/15 20:50:00 428.494667 
    2016/08/15 21:00:00 428.495500 
    2016/08/15 21:10:00 428.495500 
    2016/08/15 21:20:00 428.495833 
    2016/08/15 21:30:00 428.493750 
    2016/08/15 21:40:00 428.495083 
    2016/08/15 21:50:00 428.495333 
    2016/08/15 22:00:00 428.493750 
    2016/08/15 22:10:00 428.493000 
    2016/08/15 22:20:00 428.493333 
    2016/08/15 22:30:00 428.493750 
    2016/08/15 22:40:00 428.492000 
    2016/08/15 22:50:00 428.495500 
    2016/08/15 23:00:00 428.495500 
    2016/08/15 23:10:00 428.492917 
    2016/08/15 23:20:00 428.494167 
    2016/08/15 23:30:00 428.495500 
    2016/08/15 23:40:00 428.494917 
    2016/08/15 23:50:00 428.493417 
    2016/08/16 00:00:00 428.495250 
    2016/08/16 00:10:00 428.493833 
    2016/08/16 00:20:00 428.495917 
    2016/08/16 00:30:00 428.495500 
    2016/08/16 00:40:00 428.492917 
    2016/08/16 00:50:00 428.493417 
    2016/08/16 01:00:00 428.495000 
    2016/08/16 01:10:00 428.493167 
    2016/08/16 01:20:00 428.495833 
    2016/08/16 01:30:00 428.495250 
    2016/08/16 01:40:00 428.494083 
    2016/08/16 01:50:00 428.493250 
    2016/08/16 02:00:00 428.495250 
    2016/08/16 02:10:00 428.493000 
    2016/08/16 02:20:00 428.490583 
    2016/08/16 02:30:00 428.495500 
    2016/08/16 02:40:00 428.495500 
    2016/08/16 02:50:00 428.493250 
    2016/08/16 03:00:00 428.494000 
    2016/08/16 03:10:00 428.494750 
    2016/08/16 03:20:00 428.493167 
    2016/08/16 03:30:00 428.495250 
    2016/08/16 03:40:00 428.494833 
    2016/08/16 03:50:00 428.492250 
    2016/08/16 04:00:00 428.495000 
    2016/08/16 04:10:00 428.492667 
    2016/08/16 04:20:00 428.493000 
    2016/08/16 04:30:00 428.491500 
    2016/08/16 04:40:00 428.493167 
    2016/08/16 04:50:00 428.492667 
    2016/08/16 05:00:00 428.491500 
    2016/08/16 05:10:00 428.490917 
    2016/08/16 05:20:00 428.490000 
    2016/08/16 05:30:00 428.491000 
    2016/08/16 05:40:00 428.491833 
    2016/08/16 05:50:00 428.491833 
    2016/08/16 06:00:00 428.491000 
    2016/08/16 06:10:00 428.491833 
    2016/08/16 06:20:00 428.492750 
    2016/08/16 06:30:00 428.493000 
    2016/08/16 06:40:00 428.493917 
    2016/08/16 06:50:00 428.494167 
    2016/08/16 07:00:00 428.496500 
    2016/08/16 07:10:00 428.494333 
    2016/08/16 07:20:00 428.494917 
    2016/08/16 07:30:00 428.493000 
    2016/08/16 07:40:00 428.491833 
    2016/08/16 07:50:00 428.491917 
    2016/08/16 08:00:00 428.493250 
    2016/08/16 08:10:00 428.492167 
    2016/08/16 08:20:00 428.491000 
    2016/08/16 08:30:00 428.490000 
    2016/08/16 08:40:00 428.489833 
    2016/08/16 08:50:00 428.489500 
    2016/08/16 09:00:00 428.487500 
    2016/08/16 09:10:00 428.488500 
    2016/08/16 09:20:00 428.485417 
    2016/08/16 09:30:00 428.486250 
    2016/08/16 09:40:00 428.484250 
    2016/08/16 09:50:00 428.484167 
    2016/08/16 10:00:00 428.482250 
    2016/08/16 10:10:00 428.482417 
    2016/08/16 10:20:00 428.479917 
    2016/08/16 10:30:00 428.482500 
    2016/08/16 10:40:00 428.478417 
    2016/08/16 10:50:00 428.477833 
    2016/08/16 11:00:00 428.480750 
    2016/08/16 11:10:00 428.477833 
    2016/08/16 11:20:00 428.477833 
    2016/08/16 11:30:00 428.479000 
    2016/08/16 11:40:00 428.480750 
    2016/08/16 11:50:00 428.478667 
    2016/08/16 12:00:00 428.479000 
    2016/08/16 12:10:00 428.477250 
    2016/08/16 12:20:00 428.477000 
    2016/08/16 12:30:00 428.475500 
    2016/08/16 12:40:00 428.476083 
    2016/08/16 12:50:00 428.473167 
    2016/08/16 13:00:00 428.475250 
    2016/08/16 13:10:00 428.471333 
    2016/08/16 13:20:00 428.470833 
    2016/08/16 13:30:00 428.472000 
    2016/08/16 13:40:00 428.474167 
    2016/08/16 13:50:00 428.473000 
    2016/08/16 14:00:00 428.473750 
    2016/08/16 14:10:00 428.477583 
    2016/08/16 14:20:00 428.478417 
    2016/08/16 14:30:00 428.480750 
    2016/08/16 14:40:00 428.481917 
    2016/08/16 14:50:00 428.479917 
    2016/08/16 15:00:00 428.480500 
    2016/08/16 15:10:00 428.481333 
    2016/08/16 15:20:00 428.482250 
    2016/08/16 15:30:00 428.482000 
    2016/08/16 15:40:00 428.482833 
    2016/08/16 15:50:00 428.483750 
    2016/08/16 16:00:00 428.485500 
    2016/08/16 16:10:00 428.481167 
    2016/08/16 16:20:00 428.484917 
    2016/08/16 16:30:00 428.485750 
    2016/08/16 16:40:00 428.488417 
    2016/08/16 16:50:00 428.487583 
    2016/08/16 17:00:00 428.484000 
    2016/08/16 17:10:00 428.488500 
    2016/08/16 17:20:00 428.489583 
    2016/08/16 17:30:00 428.490750 
    2016/08/16 17:40:00 428.489000 
    2016/08/16 17:50:00 428.492333 
    2016/08/16 18:00:00 428.494500 
    2016/08/16 18:10:00 428.495917 
    2016/08/16 18:20:00 428.492417 
    2016/08/16 18:30:00 428.494000 
    2016/08/16 18:40:00 428.495917 
    2016/08/16 18:50:00 428.498000 
    2016/08/16 19:00:00 428.496000 
    2016/08/16 19:10:00 428.497583 
    2016/08/16 19:20:00 428.497167 
    2016/08/16 19:30:00 428.495750 
    2016/08/16 19:40:00 428.496000 
    2016/08/16 19:50:00 428.495417 
    2016/08/16 20:00:00 428.496000 
    2016/08/16 20:10:00 428.497167 
    2016/08/16 20:20:00 428.501250 
    2016/08/16 20:30:00 428.499750 
    2016/08/16 20:40:00 428.498333 
    2016/08/16 20:50:00 428.497500 
    2016/08/16 21:00:00 428.498000 
    2016/08/16 21:10:00 428.496667 
    2016/08/16 21:20:00 428.495667 
    2016/08/16 21:30:00 428.501500 
    2016/08/16 21:40:00 428.498583 
    2016/08/16 21:50:00 428.494833 
    2016/08/16 22:00:00 428.497750 
    2016/08/16 22:10:00 428.497417 
    2016/08/16 22:20:00 428.497417 
    2016/08/16 22:30:00 428.496250 
    2016/08/16 22:40:00 428.497083 
    2016/08/16 22:50:00 428.496250 
    2016/08/16 23:00:00 428.494500 
    2016/08/16 23:10:00 428.495333 
    2016/08/16 23:20:00 428.494750 
    2016/08/16 23:30:00 428.494750 
    2016/08/16 23:40:00 428.495167 
    2016/08/16 23:50:00 428.495750 
    2016/08/17 00:00:00 428.498250 
    2016/08/17 00:10:00 428.496917 
    2016/08/17 00:20:00 428.496250 
    2016/08/17 00:30:00 428.492500 
    2016/08/17 00:40:00 428.493500 
    2016/08/17 00:50:00 428.494083 
    2016/08/17 01:00:00 428.494250 
    2016/08/17 01:10:00 428.494250 
    2016/08/17 01:20:00 428.494250 
    2016/08/17 01:30:00 428.492750 
    2016/08/17 01:40:00 428.491583 
    2016/08/17 01:50:00 428.493917 
    2016/08/17 02:00:00 428.492750 
    2016/08/17 02:10:00 428.493667 
    2016/08/17 02:20:00 428.494250 
    2016/08/17 02:30:00 428.492500 
    2016/08/17 02:40:00 428.491000 
    2016/08/17 02:50:00 428.491917 
    2016/08/17 03:00:00 428.492500 
    2016/08/17 03:10:00 428.493917 
    2016/08/17 03:20:00 428.493917 
    2016/08/17 03:30:00 428.492750 
    2016/08/17 03:40:00 428.492750 
    2016/08/17 03:50:00 428.493583 
    2016/08/17 04:00:00 428.492750 
    2016/08/17 04:10:00 428.492750 
    2016/08/17 04:20:00 428.493000 
